Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
218,6,2015-05-09,2199,333.0,1,0,0,0
219,6,2015-05-09,2010,230.0,1,0,0,0
220,6,2015-05-09,3772,509.0,1,0,0,0
221,6,2015-05-09,6252,635.0,1,0,0,0
222,6,2015-05-09,3048,399.0,1,0,0,0
223,6,2015-05-09,5320,609.0,1,0,0,0
224,6,2015-05-09,8352,637.0,1,0,0,0
225,6,2015-05-09,4430,490.0,1,0,0,0
226,6,2015-05-09,6482,591.0,1,0,0,0
227,6,2015-05-09,5253,479.0,1,0,0,0
228,6,2015-05-09,10155,816.0,1,0,0,0
229,6,2015-05-09,8075,746.0,1,0,0,0
230,6,2015-05-09,8169,984.0,1,0,0,0
231,6,2015-05-09,5833,522.0,1,0,0,0
232,6,2015-05-09,3744,334.0,1,0,0,0
233,6,2015-05-09,8624,991.0,1,0,0,0
234,6,2015-05-09,12408,1191.0,1,0,0,0
235,6,2015-05-09,3837,360.0,1,0,0,0
236,6,2015-05-09,4816,568.0,1,0,0,0
237,6,2015-05-09,4296,474.0,1,0,0,0
238,6,2015-05-09,5488,868.0,1,0,0,0
239,6,2015-05-09,5955,563.0,1,0,0,0
240,6,2015-05-09,4435,454.0,1,0,0,0
241,6,2015-05-09,7703,850.0,1,0,0,0
242,6,2015-05-09,3910,367.0,1,0,0,0
243,6,2015-05-09,5578,723.0,1,0,0,0
244,6,2015-05-09,5066,599.0,1,0,0,0
245,6,2015-05-09,9721,1066.0,1,0,0,0
246,6,2015-05-09,6540,882.0,1,0,0,0
247,6,2015-05-09,8817,746.0,1,0,0,0
248,6,2015-05-09,7145,959.0,1,0,0,0
249,6,2015-05-09,5425,545.0,1,0,0,0
250,6,2015-05-09,9646,740.0,1,0,0,0
251,6,2015-05-09,20113,2671.0,1,0,0,0
252,6,2015-05-09,9548,822.0,1,0,0,0
253,6,2015-05-09,4422,584.0,1,0,0,0
254,6,2015-05-09,4742,358.0,1,0,0,0
255,6,2015-05-09,7782,824.0,1,0,0,0
256,6,2015-05-09,8085,1130.0,1,0,0,0
257,6,2015-05-09,3209,366.0,1,0,0,0
258,6,2015-05-09,5075,439.0,1,0,0,0
259,6,2015-05-09,9753,2195.0,1,0,0,0
260,6,2015-05-09,6370,888.0,1,0,0,0
261,6,2015-05-09,7852,718.0,1,0,0,0
262,6,2015-05-09,19315,3424.0,1,0,0,0
263,6,2015-05-09,6211,512.0,1,0,0,0
264,6,2015-05-09,6052,830.0,1,0,0,0
265,6,2015-05-09,2818,308.0,1,0,0,0
266,6,2015-05-09,2363,273.0,1,0,0,0
267,6,2015-05-09,12702,1653.0,1,0,0,0
268,6,2015-05-09,3583,432.0,1,0,0,0
269,6,2015-05-09,8335,1127.0,1,0,0,0
270,6,2015-05-09,10018,1278.0,1,0,0,0
271,6,2015-05-09,2949,258.0,1,0,0,0
272,6,2015-05-09,4079,426.0,1,0,0,0
273,6,2015-05-09,6616,678.0,1,0,0,0
274,6,2015-05-09,3524,839.0,1,0,0,0
275,6,2015-05-09,8322,795.0,1,0,0,0
276,6,2015-05-09,2042,284.0,1,0,0,0
277,6,2015-05-09,5931,524.0,1,0,0,0
278,6,2015-05-09,5249,539.0,1,0,0,0
279,6,2015-05-09,12064,937.0,1,0,0,0
280,6,2015-05-09,6768,571.0,1,0,0,0
281,6,2015-05-09,6240,635.0,1,0,0,0
282,6,2015-05-09,3137,454.0,1,0,0,0
283,6,2015-05-09,8267,772.0,1,0,0,0
284,6,2015-05-09,6000,491.0,1,0,0,0
285,6,2015-05-09,6720,592.0,1,0,0,0
286,6,2015-05-09,1906,164.0,1,0,0,0
287,6,2015-05-09,10327,907.0,1,0,0,0
288,6,2015-05-09,6014,496.0,1,0,0,0
289,6,2015-05-09,7150,638.0,1,0,0,0
290,6,2015-05-09,4921,483.0,1,0,0,0
291,6,2015-05-09,5255,532.0,1,0,0,0
292,6,2015-05-09,3750,442.0,1,0,0,0
293,6,2015-05-09,5264,666.0,1,0,0,0
294,6,2015-05-09,3424,485.0,1,0,0,0
295,6,2015-05-09,6566,753.0,1,0,0,0
296,6,2015-05-09,5482,571.0,1,0,0,0
297,6,2015-05-09,5710,601.0,1,0,0,0
298,6,2015-05-09,9526,829.0,1,0,0,0
299,6,2015-05-09,7503,787.0,1,0,0,0
300,6,2015-05-09,7700,991.0,1,0,0,0
301,6,2015-05-09,4785,512.0,1,0,0,0
302,6,2015-05-09,5453,456.0,1,0,0,0
303,6,2015-05-09,4758,513.0,1,0,0,0
304,6,2015-05-09,5437,791.0,1,0,0,0
305,6,2015-05-09,7111,704.0,1,0,0,0
306,6,2015-05-09,3241,369.0,1,0,0,0
307,6,2015-05-09,1557,175.0,1,0,0,0
308,6,2015-05-09,7727,797.0,1,0,0,0
309,6,2015-05-09,6592,590.0,1,0,0,0
310,6,2015-05-09,8651,727.0,1,0,0,0
311,6,2015-05-09,5814,669.0,1,0,0,0
312,6,2015-05-09,4798,464.0,1,0,0,0
313,6,2015-05-09,4996,534.0,1,0,0,0
314,6,2015-05-09,4004,425.0,1,0,0,0
315,6,2015-05-09,2277,266.0,1,0,0,0
316,6,2015-05-09,10163,925.0,1,0,0,0
317,6,2015-05-09,6565,710.0,1,0,0,0
318,6,2015-05-09,5414,508.0,1,0,0,0
319,6,2015-05-09,5750,677.0,1,0,0,0
320,6,2015-05-09,12652,1874.0,1,0,0,0
321,6,2015-05-09,6745,664.0,1,0,0,0
322,6,2015-05-09,1856,208.0,1,0,0,0
323,6,2015-05-09,8074,691.0,1,0,0,0
324,6,2015-05-09,2289,304.0,1,0,0,0
325,6,2015-05-09,4128,454.0,1,0,0,0
326,6,2015-05-09,7075,576.0,1,0,0,0
327,6,2015-05-09,6562,806.0,1,0,0,0
328,6,2015-05-09,2493,296.0,1,0,0,0
329,6,2015-05-09,4276,394.0,1,0,0,0
330,6,2015-05-09,4693,475.0,1,0,0,0
331,6,2015-05-09,3458,525.0,1,0,0,0
332,6,2015-05-09,1730,219.0,1,0,0,0
333,6,2015-05-09,9260,1198.0,1,0,0,0
334,6,2015-05-09,4925,528.0,1,0,0,0
335,6,2015-05-09,9388,1735.0,1,0,0,0
336,6,2015-05-09,10765,1740.0,1,0,0,0
337,6,2015-05-09,6275,491.0,1,0,0,0
338,6,2015-05-09,6166,543.0,1,0,0,0
339,6,2015-05-09,4378,651.0,1,0,0,0
340,6,2015-05-09,5684,616.0,1,0,0,0
341,6,2015-05-09,5092,760.0,1,0,0,0
342,6,2015-05-09,13013,931.0,1,0,0,0
343,6,2015-05-09,6777,683.0,1,0,0,0
344,6,2015-05-09,7447,1088.0,1,0,0,0
345,6,2015-05-09,3498,362.0,1,0,0,0
346,6,2015-05-09,6533,596.0,1,0,0,0
347,6,2015-05-09,5478,511.0,1,0,0,0
348,6,2015-05-09,8227,709.0,1,0,0,0
349,6,2015-05-09,9956,861.0,1,0,0,0
350,6,2015-05-09,8711,685.0,1,0,0,0
351,6,2015-05-09,5531,511.0,1,0,0,0
352,6,2015-05-09,7312,709.0,1,0,0,0
353,6,2015-05-09,4617,1246.0,1,0,0,0
354,6,2015-05-09,10286,848.0,1,0,0,0
355,6,2015-05-09,7052,878.0,1,0,0,0
356,6,2015-05-09,8094,583.0,1,0,0,0
357,6,2015-05-09,7061,949.0,1,0,0,0
358,6,2015-05-09,10305,1132.0,1,0,0,0
359,6,2015-05-09,8105,730.0,1,0,0,0
360,6,2015-05-09,5952,620.0,1,0,0,0
361,6,2015-05-09,7482,715.0,1,0,0,0
362,6,2015-05-09,9020,1196.0,1,0,0,0
363,6,2015-05-09,6815,929.0,1,0,0,0
364,6,2015-05-09,3800,477.0,1,0,0,0
365,6,2015-05-09,6666,668.0,1,0,0,0
366,6,2015-05-09,3205,322.0,1,0,0,0
367,6,2015-05-09,5922,649.0,1,0,0,0
368,6,2015-05-09,11304,804.0,1,0,0,0
369,6,2015-05-09,7787,714.0,1,0,0,0
370,6,2015-05-09,8187,691.0,1,0,0,0
371,6,2015-05-09,7015,565.0,1,0,0,0
372,6,2015-05-09,9251,841.0,1,0,0,0
373,6,2015-05-09,5818,383.0,1,0,0,0
374,6,2015-05-09,4625,484.0,1,0,0,0
375,6,2015-05-09,4666,441.0,1,0,0,0
376,6,2015-05-09,6783,734.0,1,0,0,0
377,6,2015-05-09,6673,816.0,1,0,0,0
378,6,2015-05-09,7698,1328.0,1,0,0,0
379,6,2015-05-09,3187,372.0,1,0,0,0
380,6,2015-05-09,13302,1228.0,1,0,0,0
381,6,2015-05-09,5924,581.0,1,0,0,0
382,6,2015-05-09,5760,530.0,1,0,0,0
383,6,2015-05-09,17691,2218.0,1,0,0,0
384,6,2015-05-09,6335,727.0,1,0,0,0
385,6,2015-05-09,7876,684.0,1,0,0,0
386,6,2015-05-09,7145,598.0,1,0,0,0
387,6,2015-05-09,7441,1054.0,1,0,0,0
388,6,2015-05-09,9603,979.0,1,0,0,0
389,6,2015-05-09,8075,970.0,1,0,0,0
390,6,2015-05-09,11080,1059.0,1,0,0,0
391,6,2015-05-09,3263,374.0,1,0,0,0
392,6,2015-05-09,4952,494.0,1,0,0,0
393,6,2015-05-09,5612,626.0,1,0,0,0
394,6,2015-05-09,9226,794.0,1,0,0,0
395,6,2015-05-09,3028,406.0,1,0,0,0
396,6,2015-05-09,5758,606.0,1,0,0,0
397,6,2015-05-09,3913,557.0,1,0,0,0
398,6,2015-05-09,6711,726.0,1,0,0,0
399,6,2015-05-09,6042,588.0,1,0,0,0
400,6,2015-05-09,6512,973.0,1,0,0,0
401,6,2015-05-09,3270,297.0,1,0,0,0
402,6,2015-05-09,6525,751.0,1,0,0,0
403,6,2015-05-09,5608,574.0,1,0,0,0
404,6,2015-05-09,3117,365.0,1,0,0,0
405,6,2015-05-09,3259,365.0,1,0,0,0
406,6,2015-05-09,8836,683.0,1,0,0,0
407,6,2015-05-09,4745,374.0,1,0,0,0
408,6,2015-05-09,4854,507.0,1,0,0,0
409,6,2015-05-09,5330,602.0,1,0,0,0
410,6,2015-05-09,5884,772.0,1,0,0,0
411,6,2015-05-09,10788,854.0,1,0,0,0
412,6,2015-05-09,13463,980.0,1,0,0,0
413,6,2015-05-09,6039,709.0,1,0,0,0
414,6,2015-05-09,8178,629.0,1,0,0,0
415,6,2015-05-09,7705,640.0,1,0,0,0
416,6,2015-05-09,11015,1361.0,1,0,0,0
417,6,2015-05-09,5897,628.0,1,0,0,0
418,6,2015-05-09,3453,365.0,1,0,0,0
419,6,2015-05-09,4646,794.0,1,0,0,0
420,6,2015-05-09,6111,513.0,1,0,0,0
421,6,2015-05-09,13655,1451.0,1,0,0,0
422,6,2015-05-09,4199,423.0,1,0,0,0
423,6,2015-05-09,6202,1184.0,1,0,0,0
424,6,2015-05-09,8237,866.0,1,0,0,0
425,6,2015-05-09,2452,335.0,1,0,0,0
426,6,2015-05-09,4645,582.0,1,0,0,0
427,6,2015-05-09,6260,692.0,1,0,0,0
428,6,2015-05-09,7432,622.0,1,0,0,0
429,6,2015-05-09,5986,487.0,1,0,0,0
430,6,2015-05-09,11001,931.0,1,0,0,0
431,6,2015-05-09,10837,1063.0,1,0,0,0
432,6,2015-05-09,7589,989.0,1,0,0,0
433,6,2015-05-09,4133,472.0,1,0,0,0
434,6,2015-05-09,13760,981.0,1,0,0,0
435,6,2015-05-09,2131,251.0,1,0,0,0
436,6,2015-05-09,4172,480.0,1,0,0,0
437,6,2015-05-09,8658,950.0,1,0,0,0
438,6,2015-05-09,4308,467.0,1,0,0,0
439,6,2015-05-09,5206,743.0,1,0,0,0
440,6,2015-05-09,4185,452.0,1,0,0,0
441,6,2015-05-09,7603,923.0,1,0,0,0
442,6,2015-05-09,6103,623.0,1,0,0,0
443,6,2015-05-09,4499,453.0,1,0,0,0
444,6,2015-05-09,14587,1831.0,1,0,0,0
445,6,2015-05-09,11195,1920.0,1,0,0,0
446,6,2015-05-09,3262,390.0,1,0,0,0
447,6,2015-05-09,5140,595.0,1,0,0,0
448,6,2015-05-09,6136,557.0,1,0,0,0
449,6,2015-05-09,8340,1253.0,1,0,0,0
450,6,2015-05-09,11122,1441.0,1,0,0,0
451,6,2015-05-09,5084,446.0,1,0,0,0
452,6,2015-05-09,2702,276.0,1,0,0,0
453,6,2015-05-09,7665,870.0,1,0,0,0
454,6,2015-05-09,2321,258.0,1,0,0,0
455,6,2015-05-09,9669,572.0,1,0,0,0
456,6,2015-05-09,5065,802.0,1,0,0,0
457,6,2015-05-09,6739,577.0,1,0,0,0
458,6,2015-05-09,10027,984.0,1,0,0,0
459,6,2015-05-09,6409,772.0,1,0,0,0
460,6,2015-05-09,1588,159.0,1,0,0,0
461,6,2015-05-09,5722,579.0,1,0,0,0
462,6,2015-05-09,2327,289.0,1,0,0,0
463,6,2015-05-09,4260,651.0,1,0,0,0
464,6,2015-05-09,13064,1574.0,1,0,0,0
465,6,2015-05-09,9115,754.0,1,0,0,0
466,6,2015-05-09,4893,485.0,1,0,0,0
467,6,2015-05-09,14002,1723.0,1,0,0,0
468,6,2015-05-09,9156,1041.0,1,0,0,0
469,6,2015-05-09,11774,1573.0,1,0,0,0
470,6,2015-05-09,13710,1949.0,1,0,0,0
471,6,2015-05-09,7696,690.0,1,0,0,0
472,6,2015-05-09,5052,717.0,1,0,0,0
473,6,2015-05-09,2504,308.0,1,0,0,0
474,6,2015-05-09,5475,562.0,1,0,0,0
475,6,2015-05-09,6634,1056.0,1,0,0,0
476,6,2015-05-09,2846,321.0,1,0,0,0
477,6,2015-05-09,6410,491.0,1,0,0,0
478,6,2015-05-09,4631,505.0,1,0,0,0
479,6,2015-05-09,8476,1052.0,1,0,0,0
480,6,2015-05-09,2709,315.0,1,0,0,0
481,6,2015-05-09,6637,621.0,1,0,0,0
482,6,2015-05-09,9631,1107.0,1,0,0,0
483,6,2015-05-09,1698,221.0,1,0,0,0
484,6,2015-05-09,10802,1028.0,1,0,0,0
485,6,2015-05-09,6679,579.0,1,0,0,0
486,6,2015-05-09,3095,381.0,1,0,0,0
487,6,2015-05-09,8254,909.0,1,0,0,0
488,6,2015-05-09,3597,388.0,1,0,0,0
489,6,2015-05-09,3352,317.0,1,0,0,0
490,6,2015-05-09,10508,1268.0,1,0,0,0
491,6,2015-05-09,8447,640.0,1,0,0,0
492,6,2015-05-09,10542,1753.0,1,0,0,0
493,6,2015-05-09,8468,903.0,1,0,0,0
494,6,2015-05-09,6583,832.0,1,0,0,0
495,6,2015-05-09,5780,471.0,1,0,0,0
496,6,2015-05-09,6841,796.0,1,0,0,0
497,6,2015-05-09,7844,964.0,1,0,0,0
498,6,2015-05-09,7915,966.0,1,0,0,0
499,6,2015-05-09,6269,868.0,1,0,0,0
500,6,2015-05-09,7296,587.0,1,0,0,0
501,6,2015-05-09,4710,500.0,1,0,0,0
502,6,2015-05-09,9576,1416.0,1,0,0,0
503,6,2015-05-09,7168,521.0,1,0,0,0
504,6,2015-05-09,7052,995.0,1,0,0,0
505,6,2015-05-09,3901,475.0,1,0,0,0
506,6,2015-05-09,5827,627.0,1,0,0,0
507,6,2015-05-09,8504,738.0,1,0,0,0
508,6,2015-05-09,6617,696.0,1,0,0,0
509,6,2015-05-09,4012,370.0,1,0,0,0
510,6,2015-05-09,4109,446.0,1,0,0,0
511,6,2015-05-09,6481,826.0,1,0,0,0
512,6,2015-05-09,5662,1199.0,1,0,0,0
513,6,2015-05-09,17044,2029.0,1,0,0,0
514,6,2015-05-09,5754,588.0,1,0,0,0
515,6,2015-05-09,11749,964.0,1,0,0,0
516,6,2015-05-09,5566,737.0,1,0,0,0
517,6,2015-05-09,4099,416.0,1,0,0,0
518,6,2015-05-09,7036,649.0,1,0,0,0
519,6,2015-05-09,6606,715.0,1,0,0,0
520,6,2015-05-09,3385,327.0,1,0,0,0
521,6,2015-05-09,5561,442.0,1,0,0,0
522,6,2015-05-09,9954,781.0,1,0,0,0
523,6,2015-05-09,15508,1662.0,1,0,0,0
524,6,2015-05-09,6841,761.0,1,0,0,0
525,6,2015-05-09,10962,918.0,1,0,0,0
526,6,2015-05-09,8028,1185.0,1,0,0,0
527,6,2015-05-09,12468,1204.0,1,0,0,0
528,6,2015-05-09,8988,849.0,1,0,0,0
529,6,2015-05-09,8199,824.0,1,0,0,0
530,6,2015-05-09,4515,722.0,1,0,0,0
531,6,2015-05-09,4402,522.0,1,0,0,0
532,6,2015-05-09,12616,1356.0,1,0,0,0
533,6,2015-05-09,8650,741.0,1,0,0,0
534,6,2015-05-09,8485,665.0,1,0,0,0
535,6,2015-05-09,6226,791.0,1,0,0,0
536,6,2015-05-09,6781,666.0,1,0,0,0
537,6,2015-05-09,5553,576.0,1,0,0,0
538,6,2015-05-09,2644,410.0,1,0,0,0
539,6,2015-05-09,13394,1261.0,1,0,0,0
540,6,2015-05-09,7686,545.0,1,0,0,0
541,6,2015-05-09,7056,916.0,1,0,0,0
542,6,2015-05-09,6238,506.0,1,0,0,0
543,6,2015-05-09,1393,141.0,1,0,0,0
544,6,2015-05-09,9247,1365.0,1,0,0,0
545,6,2015-05-09,9813,968.0,1,0,0,0
546,6,2015-05-09,12412,1406.0,1,0,0,0
547,6,2015-05-09,6248,540.0,1,0,0,0
548,6,2015-05-09,5238,415.0,1,0,0,0
549,6,2015-05-09,4006,446.0,1,0,0,0
550,6,2015-05-09,8029,679.0,1,0,0,0
551,6,2015-05-09,5518,850.0,1,0,0,0
552,6,2015-05-09,4221,447.0,1,0,0,0
553,6,2015-05-09,10907,1059.0,1,0,0,0
554,6,2015-05-09,5822,664.0,1,0,0,0
555,6,2015-05-09,4355,447.0,1,0,0,0
556,6,2015-05-09,5531,658.0,1,0,0,0
557,6,2015-05-09,4226,684.0,1,0,0,0
558,6,2015-05-09,2600,369.0,1,0,0,0
559,6,2015-05-09,2765,344.0,1,0,0,0
560,6,2015-05-09,16487,2012.0,1,0,0,0
561,6,2015-05-09,5161,514.0,1,0,0,0
562,6,2015-05-09,13180,2508.0,1,0,0,0
563,6,2015-05-09,4387,608.0,1,0,0,0
564,6,2015-05-09,6278,593.0,1,0,0,0
565,6,2015-05-09,5680,710.0,1,0,0,0
566,6,2015-05-09,4071,437.0,1,0,0,0
567,6,2015-05-09,3688,457.0,1,0,0,0
568,6,2015-05-09,7965,646.0,1,0,0,0
569,6,2015-05-09,3566,466.0,1,0,0,0
570,6,2015-05-09,3228,486.0,1,0,0,0
571,6,2015-05-09,12363,804.0,1,0,0,0
572,6,2015-05-09,6289,555.0,1,0,0,0
573,6,2015-05-09,3012,252.0,1,0,0,0
574,6,2015-05-09,10002,752.0,1,0,0,0
575,6,2015-05-09,2807,324.0,1,0,0,0
576,6,2015-05-09,6253,941.0,1,0,0,0
577,6,2015-05-09,3575,404.0,1,0,0,0
578,6,2015-05-09,9088,916.0,1,0,0,0
579,6,2015-05-09,8590,1032.0,1,0,0,0
580,6,2015-05-09,8666,1363.0,1,0,0,0
581,6,2015-05-09,2479,312.0,1,0,0,0
582,6,2015-05-09,5950,739.0,1,0,0,0
583,6,2015-05-09,3276,335.0,1,0,0,0
584,6,2015-05-09,5199,504.0,1,0,0,0
585,6,2015-05-09,3946,657.0,1,0,0,0
586,6,2015-05-09,16815,2893.0,1,0,0,0
587,6,2015-05-09,14501,979.0,1,0,0,0
588,6,2015-05-09,5518,601.0,1,0,0,0
589,6,2015-05-09,3155,388.0,1,0,0,0
590,6,2015-05-09,6380,525.0,1,0,0,0
591,6,2015-05-09,4768,405.0,1,0,0,0
592,6,2015-05-09,2732,348.0,1,0,0,0
593,6,2015-05-09,7465,957.0,1,0,0,0
594,6,2015-05-09,2854,285.0,1,0,0,0
595,6,2015-05-09,15635,1892.0,1,0,0,0
596,6,2015-05-09,3915,642.0,1,0,0,0
597,6,2015-05-09,5334,727.0,1,0,0,0
598,6,2015-05-09,5956,605.0,1,0,0,0
599,6,2015-05-09,12172,1105.0,1,0,0,0
600,6,2015-05-09,8002,780.0,1,0,0,0
601,6,2015-05-09,5403,480.0,1,0,0,0
602,6,2015-05-09,4852,468.0,1,0,0,0
603,6,2015-05-09,6402,958.0,1,0,0,0
604,6,2015-05-09,7840,659.0,1,0,0,0
605,6,2015-05-09,7678,591.0,1,0,0,0
606,6,2015-05-09,5216,503.0,1,0,0,0
607,6,2015-05-09,1296,158.0,1,0,0,0
608,6,2015-05-09,5546,497.0,1,0,0,0
609,6,2015-05-09,3039,292.0,1,0,0,0
610,6,2015-05-09,3497,453.0,1,0,0,0
611,6,2015-05-09,6635,523.0,1,0,0,0
612,6,2015-05-09,8040,506.0,1,0,0,0
613,6,2015-05-09,6369,1016.0,1,0,0,0
614,6,2015-05-09,5199,820.0,1,0,0,0
615,6,2015-05-09,9192,1264.0,1,0,0,0
616,6,2015-05-09,6596,650.0,1,0,0,0
617,6,2015-05-09,3554,298.0,1,0,0,0
618,6,2015-05-09,7110,559.0,1,0,0,0
619,6,2015-05-09,2336,239.0,1,0,0,0
620,6,2015-05-09,10193,888.0,1,0,0,0
621,6,2015-05-09,6075,818.0,1,0,0,0
622,6,2015-05-09,3205,305.0,1,0,0,0
623,6,2015-05-09,5333,657.0,1,0,0,0
624,6,2015-05-09,4493,444.0,1,0,0,0
625,6,2015-05-09,5485,539.0,1,0,0,0
626,6,2015-05-09,7356,735.0,1,0,0,0
627,6,2015-05-09,8048,844.0,1,0,0,0
628,6,2015-05-09,4145,549.0,1,0,0,0
629,6,2015-05-09,5528,571.0,1,0,0,0
630,6,2015-05-09,2875,330.0,1,0,0,0
631,6,2015-05-09,5036,601.0,1,0,0,0
632,6,2015-05-09,8372,1059.0,1,0,0,0
633,6,2015-05-09,10335,792.0,1,0,0,0
634,6,2015-05-09,4452,432.0,1,0,0,0
635,6,2015-05-09,2540,240.0,1,0,0,0
636,6,2015-05-09,4779,684.0,1,0,0,0
637,6,2015-05-09,9015,689.0,1,0,0,0
638,6,2015-05-09,7182,632.0,1,0,0,0
639,6,2015-05-09,2674,294.0,1,0,0,0
640,6,2015-05-09,11927,979.0,1,0,0,0
641,6,2015-05-09,5784,542.0,1,0,0,0
642,6,2015-05-09,4422,558.0,1,0,0,0
643,6,2015-05-09,6405,857.0,1,0,0,0
644,6,2015-05-09,11268,1228.0,1,0,0,0
645,6,2015-05-09,10383,1387.0,1,0,0,0
646,6,2015-05-09,4621,664.0,1,0,0,0
647,6,2015-05-09,5128,603.0,1,0,0,0
648,6,2015-05-09,6833,583.0,1,0,0,0
649,6,2015-05-09,1548,186.0,1,0,0,0
650,6,2015-05-09,7434,723.0,1,0,0,0
651,6,2015-05-09,8010,935.0,1,0,0,0
652,6,2015-05-09,4675,555.0,1,0,0,0
653,6,2015-05-09,5015,437.0,1,0,0,0
654,6,2015-05-09,3013,295.0,1,0,0,0
655,6,2015-05-09,9113,803.0,1,0,0,0
656,6,2015-05-09,3154,356.0,1,0,0,0
657,6,2015-05-09,6398,883.0,1,0,0,0
658,6,2015-05-09,4401,467.0,1,0,0,0
659,6,2015-05-09,3882,461.0,1,0,0,0
660,6,2015-05-09,2773,338.0,1,0,0,0
661,6,2015-05-09,7744,652.0,1,0,0,0
662,6,2015-05-09,7946,807.0,1,0,0,0
663,6,2015-05-09,6093,799.0,1,0,0,0
664,6,2015-05-09,4033,523.0,1,0,0,0
665,6,2015-05-09,5269,838.0,1,0,0,0
666,6,2015-05-09,8925,867.0,1,0,0,0
667,6,2015-05-09,8689,793.0,1,0,0,0
668,6,2015-05-09,8782,1097.0,1,0,0,0
669,6,2015-05-09,5447,471.0,1,0,0,0
670,6,2015-05-09,6063,652.0,1,0,0,0
671,6,2015-05-09,5931,541.0,1,0,0,0
672,6,2015-05-09,9006,1437.0,1,0,0,0
673,6,2015-05-09,8923,660.0,1,0,0,0
674,6,2015-05-09,6194,743.0,1,0,0,0
675,6,2015-05-09,2026,215.0,1,0,0,0
676,6,2015-05-09,6080,1445.0,1,0,0,0
677,6,2015-05-09,6710,595.0,1,0,0,0
678,6,2015-05-09,6872,782.0,1,0,0,0
679,6,2015-05-09,7524,1051.0,1,0,0,0
680,6,2015-05-09,5890,918.0,1,0,0,0
681,6,2015-05-09,3413,517.0,1,0,0,0
682,6,2015-05-09,7328,1320.0,1,0,0,0
683,6,2015-05-09,6500,624.0,1,0,0,0
684,6,2015-05-09,11224,986.0,1,0,0,0
685,6,2015-05-09,3181,328.0,1,0,0,0
686,6,2015-05-09,2958,352.0,1,0,0,0
687,6,2015-05-09,10007,863.0,1,0,0,0
688,6,2015-05-09,1855,185.0,1,0,0,0
689,6,2015-05-09,6145,651.0,1,0,0,0
690,6,2015-05-09,4823,709.0,1,0,0,0
691,6,2015-05-09,9314,728.0,1,0,0,0
692,6,2015-05-09,4673,552.0,1,0,0,0
693,6,2015-05-09,5300,448.0,1,0,0,0
694,6,2015-05-09,10399,980.0,1,0,0,0
695,6,2015-05-09,3171,287.0,1,0,0,0
696,6,2015-05-09,6441,847.0,1,0,0,0
697,6,2015-05-09,10208,1073.0,1,0,0,0
698,6,2015-05-09,17035,2051.0,1,0,0,0
699,6,2015-05-09,7407,908.0,1,0,0,0
700,6,2015-05-09,2354,301.0,1,0,0,0
701,6,2015-05-09,5880,686.0,1,0,0,0
702,6,2015-05-09,4233,338.0,1,0,0,0
703,6,2015-05-09,2815,280.0,1,0,0,0
704,6,2015-05-09,8322,796.0,1,0,0,0
705,6,2015-05-09,5850,700.0,1,0,0,0
706,6,2015-05-09,7643,673.0,1,0,0,0
707,6,2015-05-09,5960,657.0,1,0,0,0
708,6,2015-05-09,5913,583.0,1,0,0,0
709,6,2015-05-09,6679,785.0,1,0,0,0
710,6,2015-05-09,5895,473.0,1,0,0,0
711,6,2015-05-09,6927,516.0,1,0,0,0
712,6,2015-05-09,3528,406.0,1,0,0,0
713,6,2015-05-09,9923,1299.0,1,0,0,0
714,6,2015-05-09,5940,441.0,1,0,0,0
715,6,2015-05-09,2910,300.0,1,0,0,0
716,6,2015-05-09,6465,512.0,1,0,0,0
717,6,2015-05-09,4437,463.0,1,0,0,0
718,6,2015-05-09,7037,786.0,1,0,0,0
719,6,2015-05-09,6417,611.0,1,0,0,0
720,6,2015-05-09,6806,679.0,1,0,0,0
721,6,2015-05-09,9050,868.0,1,0,0,0
722,6,2015-05-09,10131,1622.0,1,0,0,0
723,6,2015-05-09,9319,773.0,1,0,0,0
724,6,2015-05-09,6413,635.0,1,0,0,0
725,6,2015-05-09,5801,619.0,1,0,0,0
726,6,2015-05-09,6789,694.0,1,0,0,0
727,6,2015-05-09,3201,333.0,1,0,0,0
728,6,2015-05-09,6426,511.0,1,0,0,0
729,6,2015-05-09,10123,1074.0,1,0,0,0
730,6,2015-05-09,7101,890.0,1,0,0,0
731,6,2015-05-09,7940,919.0,1,0,0,0
732,6,2015-05-09,5602,568.0,1,0,0,0
733,6,2015-05-09,13548,2887.0,1,0,0,0
734,6,2015-05-09,3661,341.0,1,0,0,0
735,6,2015-05-09,3960,434.0,1,0,0,0
736,6,2015-05-09,5072,510.0,1,0,0,0
737,6,2015-05-09,4191,662.0,1,0,0,0
738,6,2015-05-09,10277,814.0,1,0,0,0
739,6,2015-05-09,11398,986.0,1,0,0,0
740,6,2015-05-09,8420,623.0,1,0,0,0
741,6,2015-05-09,8136,1027.0,1,0,0,0
742,6,2015-05-09,8229,985.0,1,0,0,0
743,6,2015-05-09,2057,239.0,1,0,0,0
744,6,2015-05-09,8216,880.0,1,0,0,0
745,6,2015-05-09,3546,354.0,1,0,0,0
746,6,2015-05-09,6921,631.0,1,0,0,0
747,6,2015-05-09,7280,631.0,1,0,0,0
748,6,2015-05-09,6317,535.0,1,0,0,0
749,6,2015-05-09,2133,264.0,1,0,0,0
750,6,2015-05-09,5911,494.0,1,0,0,0
